Organization_Code,Payment_Type,Payment_Bank_Code,Business_Nature,Company_Type,Postcode,State,Collection_Period,Customer_value
"ISKLHQ, CCTBP, CCTBP, PBIS - HQ, PBIS - HQ, ISKLHQ, ISKLHQ, PROBHQ","Online Banking, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, MBB, MBB, MBB, nan, nan, nan",S,Sendirian Berhad (Private Limited Company),83000.0,Johor,397.5,3121.313559322034
"CCTHQ, CCTHQ, CCTHQ, CCTHQ, CCTHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, MBB, nan, nan, nan",J,Partnership,58200.0,KualaLumpur,263.6,572.7154048964218
"PROBHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, PROBHQ, PROBHQ, CCTHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, ISKLHQ, ISKLMLK, ISKLHQ, PROBHQ, CCTHQ, CCTHQ, CCTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan, nan, MBB, MBB, MBB, MBB, MBB, MBB, MBB, nan, nan, nan, nan, nan, nan, CIMB, nan, nan, nan, nan, nan, nan, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB",L,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,176.0810810810811,706.2200094161959
"PROBHQ, CCTHQ, CCTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, ISKLHQ, ISKLHQ, PROBHQ, ISKLHQ, CCTHQ, CCTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, PROBHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, CIMB, MBB, UOB, nan, UOB, UOB, UOB, UOB, UOB, UOB, MBB, MBB, MBB, MBB, MBB, nan, nan, nan, nan, nan, nan",M,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,134.6944444444445,2099.311534839924
"ISKLHQ, ISKLHQ","Online Banking, Online Banking","nan, nan",L,Sendirian Berhad (Private Limited Company),75100.0,Melaka,292.5,3134.45593220339
"CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, CCPLTHQ, CCTHQ, ISKLHQ, ISKLHQ","Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan, nan, nan, nan, MBB, nan, nan",K,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,131.3,1921.950345260515
"PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, CCPLTHQ, CCTHQ, CCTHQ, CCTHQ, CCTHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCTHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, nan, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, MBB, MBB, MBB, UOB, MBB, MBB, MBB, MBB, MBB, UOB, nan, nan, MBB, MBB, MBB, nan, MBB, MBB, MBB, MBB, MBB, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, PBB, MBB, MBB, MBB, MBB, MBB, MBB, UOB, nan, nan, RHB, nan, UOB, UOB, nan, UOB, UOB, MBB, MBB, MBB, MBB, UOB, nan, RHB, RHB, MBB, UOB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, nan, MBB, MBB, MBB, MBB, MBB, MBB, MBB, nan, nan, MBB, MBB, MBB, MBB",N,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,169.7066666666667,3104.059391416394
"CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCPLTHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, ISKLHQ, ISKLHQ, ISKLHQ, PROBHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, CCPLTHQ, CCPLTHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","MBB, MBB, MBB, nan, MBB, UOB, UOB, UOB, MBB, MBB, MBB, MBB, nan, nan, nan, nan, nan, nan, nan, nan, MBB, MBB, MBB, UOB, UOB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, UOB, nan, nan, nan, UOB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, PBB, UOB, MBB, CIMB, PBB, MBB, MBB, nan, nan, nan, MBB, MBB, MBB, MBB, MBB, PBB, PBB, PBB, UOB, PBB, MBB, MBB, MBB, UOB, UOB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, nan, nan, nan, nan, MBB, MBB",J,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,231.1145833333333,1785.15310238874
"PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, ISKLHQ, ISKLHQ, CCTHQ, ISKLHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCTHQ, CCPLTHQ, CCPLTHQ, CCTHQ, PROBHQ, PROBHQ, ISKLHQ, ISKLHQ, PROBHQ, PROBHQ, PROBHQ, ISKLHQ, ISKLHQ, ISKLHQ, PROBHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, nan, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, nan","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MBB, MBB, MBB, nan, nan, nan, nan, nan, UOB, MBB, MBB, MBB, MBB, MBB, MBB, RHB, RHB, UOB, UOB, UOB, UOB, UOB, MBB, MBB, MBB, nan, MBB, MBB, nan, nan, MBB, MBB, MBB, nan, nan, nan, nan",K,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,215.575,2453.388964218455
"ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCPLTHQ","Cash, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque","nan, nan, nan, nan, nan, nan, HLBB",K,Sendirian Berhad (Private Limited Company),43000.0,Perak,182.1428571428571,1524.515254237288
"ISKLHQ, CCTHQ, PROBCHS, PROBCHS, PROBPRL, PROBPRL, ISKLHQ, PROBCHS, PROBPRL, CCTHQ, ISKLHQ, ISKLHQ, PROBPRL, PROBPRL, PROBCHS, PROBPRL, PROBPRL, PROBCHS, PROBCHS, CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, PROBPRL, PROBPRL, ISKLHQ, PROBCHS, ISKLHQ, PBIS - HQ, PROBPRL, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, PROBCHS, PROBPRL, CCTHQ, CCTHQ, ISKLHQ, CCPLTHQ, PROBPRL, CCPLTHQ, PROBPRL","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, nan, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, nan, Online Banking, nan, nan, nan, nan, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, nan, Online Banking","PBB, nan, nan, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, PBB, PBB, nan, PBB, nan, nan, nan, nan, nan, nan, PBB, PBB, nan, PBB, nan, PBB, nan, nan, nan, nan, PBB, MBB, CIMB, nan, nan, PBB, MBB, PBB, nan, PBB",B,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,128.1612903225806,2219.308700564971
"PROBHQ, CCPLTHQ, CCTHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, PROBHQ, CCTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, CCPLTHQ, CCPLTHQ, PROBHQ, CCPLTHQ, CCTHQ, PROBHQ, ISKLHQ, CCPLTHQ, PROBHQ, ISKLHQ, CCPLTHQ, CCPLTHQ, ISKLHQ, PROBHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, ISKLHQ, ISKLHQ, CCPLTHQ, PROBHQ, CCTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, MBB, MBB, nan, nan, MBB, nan, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MBB, nan, nan, nan, nan, nan, nan, nan, nan, PBB, CIMB, CIMB, UOB, MBB, MBB, MBB, MBB, UOB, MBB, nan, MBB, nan, MBB, MBB, HLBB, MBB, MBB, HLBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, HLBB, HLBB, UOB, nan, MBB, nan, nan, nan, MBB, MBB, MBB",N,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,141.7887323943662,967.5463590709352
"ISKLHQ, ISKLHQ, CCTPI, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, CCTPI, CCTPI","Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, nan, Online Banking, Online Banking","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan",N,Sendirian Berhad (Private Limited Company),50480.0,KualaLumpur,251.8666666666667,2320.463249932741
"CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCPLTHQ, CCTHQ, CCTHQ, CCTHQ, CCTHQ, CCPLTHQ, CCPLTHQ, CCTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCTHQ, CCTHQ, CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan, MBB, MBB, MBB, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MBB, nan, nan, nan, nan, MBB, MBB, nan, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MBB",L,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,203.1194029850746,1697.139278988431
"CCCRHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, ISKLHQ, CCTHQ, ISKLHQ, ISKLHQ, CCTHQ","Online Banking, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","MBB, PBB, PBB, PBB, PBB, PBB, PBB, PBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan",K,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,106.8823529411765,1384.654446536932
"PROBHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ","Cash, Cash, Online Banking, nan, nan, Cheque","nan, nan, nan, nan, nan, PBB",L,Sendirian Berhad (Private Limited Company),43000.0,Perak,252.0,1285.908173258004
"ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, PROBHQ, PROBHQ, CCTHQ, CCTHQ, PROBHQ, CCTHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, CCPLTHQ, PROBHQ, PROBHQ, PROBHQ, CCTHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ, PROBHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, nan, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","MBB, MBB, MBB, MBB, MBB, nan, nan, MBB, MBB, MBB, nan, MBB, nan, nan, nan, nan, nan, nan, UOB, UOB, UOB, UOB, MBB, UOB, UOB, UOB, nan, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB",M,Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,158.5757575757576,1173.808600125549
"CCTMLK, CCTMLK, ISKLMLK, CCTMLK, CCTMLK, PROBMLK, ISKLMLK, CCPLTMLK, ISKLMLK, ISKLMLK, CCPLTMLK, CCTMLK, CCTMLK, ISKLMLK, ISKLMLK","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, PBB, nan, nan, PBB, PBB, nan, nan, PBB, nan, nan, nan, nan, nan",K,Sendirian Berhad (Private Limited Company),84300.0,Johor,200.7142857142857,1320.625941619586
"ISKLHQ, ISKLHQ, CCTHQ, ISKLHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, CCTHQ, CCTHQ, CCTHQ, CCTHQ, CCPLTHQ","Cheque, Cheque, Cheque, Cheque, Cash, Cash, Cash, Cash, Cash, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque","RHB, RHB, RHB, RHB, nan, nan, nan, nan, nan, RHB, nan, nan, nan, nan, nan, nan, nan, nan, nan, RHB, RHB, RHB, RHB, RHB, RHB",L,Sendirian Berhad (Private Limited Company),43200.0,Perak,315.6666666666667,1473.927549098735
"CCPLTHQ, PROBCHS, ISKLHQ, ISKLHQ, ISKLHQ, CCPLTHQ, CCTHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, CCPLTHQ, PROBCHS, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ","Cheque, Online Banking, Online Banking, Online Banking, Online Banking, Cheque, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","PBB, UOB, nan, nan, nan, PBB, nan, PBB, PBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MBB, MBB, nan, nan, nan, nan, nan",C,Sendirian Berhad (Private Limited Company),50450.0,KualaLumpur,277.3214285714286,1209.280838041431
"CCPLTMLK, CCPLTMLK, ISKLMLK, ISKLMLK, CCTMLK, CCTMLK, CCTMLK, ISKLMLK, ISKLMLK, CCTMLK, CCTMLK, ISKLMLK, ISKLMLK, ISKLMLK, ISKLMLK, CCTMLK, ISKLMLK, CCPLTMLK, CCTMLK, CCTMLK, ISKLMLK, CCTMLK","Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cash, Cash, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Online Banking, Cheque, Cheque, Cheque","PBB, PBB, PBB, PBB, PBB, PBB, PBB, PBB, nan, nan, PBB, PBB, PBB, PBB, PBB, PBB, PBB, PBB, nan, PBB, PBB, PBB",K,Sendirian Berhad (Private Limited Company),75000.0,NegeriSembilan,200.7777777777778,5020.934039548022
"PROBCHS, CCTHQ, PROBCHS, CPHQ, CCTHQ","Cheque, Cash, Cheque, Cheque, Cheque","MBB, nan, RHB, MBB, MBB",G,Sendirian Berhad (Private Limited Company),7000.0,Kedah,118.6,425.6668549905838
"CCTHQ, CPHQ, ISKLHQ, CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, PROBCHS, CCPLTHQ","Cash, Cash, Cash, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque","nan, nan, nan, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MBB, MBB",B,Sendirian Berhad (Private Limited Company),42100.0,Perak,229.1904761904762,1057.668964218456
